0.18844480	1
0.18924943	1
0.19011987	1
0.19139844	1
0.19279614	1
0.19375911	1
0.19391253	1
0.19417980	1
0.19461768	1
0.19471494	1
0.19760348	1
0.19855209	1
0.20012236	1
0.20043306	1
0.20254912	1
0.20281638	1
0.20413189	1
0.20594238	1
0.20684731	1
0.20866666	1
0.20941742	1
0.21022417	1
0.21084964	1
0.21140946	1
0.21308589	1
0.21371824	1
0.21499090	1
0.21542610	1
0.21594264	1
0.21638073	1
0.21810315	1
0.21874946	1
0.22065692	1
0.22216197	1
0.22227081	1
0.22336176	1
0.22399619	1
0.22641489	1
0.22716279	1
0.22733437	1
0.22788397	1
0.22792705	1
0.22959370	1
0.23178318	1
0.23288432	1
0.23501276	1
0.23653577	1
0.23765095	1
0.23896812	1
0.24083686	1
0.24098993	1
0.24102240	1
0.24155231	1
0.24416207	1
0.24485495	1
0.24493241	1
0.24511656	1
0.24549513	1
0.24628283	1
0.24711470	1
0.24875554	1
0.24924938	1
0.25110579	1
0.25136681	1
0.25235255	1
0.25328668	1
0.25682099	1
0.25754562	1
0.26139214	1
0.26158957	1
0.26206143	1
0.26267262	1
0.26667421	1
0.27007090	1
0.27044755	1
0.27215159	1
0.27220412	1
0.27640457	1
0.27661476	1
0.27673559	1
0.27941417	1
0.27950175	1
0.28350854	1
0.28358032	1
0.28460716	1
0.28595349	1
0.28711969	1
0.28779010	1
0.28862116	1
0.28872143	1
0.28929869	1
0.28942417	1
0.29119985	1
0.29265260	1
0.29794776	1
0.29796824	1
0.29802037	1
0.29870465	1
0.30134941	1
0.30301980	1
0.30353164	1
0.30517424	1
0.30534453	1
0.30683031	1
0.30684897	1
0.30906163	1
0.30909676	1
0.31012396	1
0.31030788	1
0.31437310	1
0.31449283	1
0.31531792	1
0.31543016	1
0.31598985	1
0.31638302	1
0.31727670	1
0.31901557	1
0.31946816	1
0.31975678	1
0.32270226	1
0.32324352	1
0.32592874	1
0.32654979	1
0.32748155	1
0.32791526	1
0.32838055	1
0.32918044	1
0.33252136	1
0.33255842	1
0.33342018	1
0.33550490	1
0.33563159	1
0.33633293	1
0.33689065	1
0.33707460	1
0.33716568	1
0.33716870	1
0.33725392	1
0.33823116	1
0.33859788	1
0.33955323	1
0.33979357	1
0.34004334	1
0.34285837	1
0.34317150	1
0.34352315	1
0.34394404	1
0.34418432	1
0.34474222	1
0.34528567	1
0.34548239	1
0.34555295	1
0.34607370	1
0.34610592	1
0.34669732	1
0.34804813	1
0.34811392	1
0.34820057	1
0.34985040	1
0.35117316	1
0.35402859	1
0.35421242	1
0.35623338	1
0.35654354	1
0.35675031	1
0.35731426	1
0.35937371	1
0.35947034	1
0.36068281	1
0.36136972	1
0.36235032	1
0.36253594	1
0.36294065	1
0.36319161	1
0.36348620	1
0.36417308	1
0.36450575	1
0.36527398	1
0.36733189	1
0.36820395	1
0.36826617	1
0.36836089	1
0.36855517	1
0.36995648	1
0.37010631	1
0.37045956	1
0.37050774	1
0.37075721	1
0.37287319	1
0.37749874	1
0.37862438	1
0.37910823	1
0.37957101	1
0.37975498	1
0.38043650	1
0.38070870	1
0.38176423	1
0.38325414	1
0.38331475	1
0.38522269	1
0.38570126	1
0.38618227	1
0.38940736	1
0.38964840	1
0.39178669	1
0.39462805	1
0.39501709	1
0.39699437	1
0.39821001	1
0.39832070	1
0.39936764	1
0.40085163	1
0.40231115	1
0.40296371	1
0.40298763	1
0.40325802	1
0.40509054	1
0.40588499	1
0.40620904	1
0.40789537	1
0.41033135	1
0.41111440	1
0.41205516	1
0.41215623	1
0.41260020	1
0.41663137	1
0.41918429	1
0.41988221	1
0.42232867	1
0.42387927	1
0.42471252	1
0.42485758	1
0.42608825	1
0.42665481	1
0.42746458	1
0.42816930	1
0.42844969	1
0.42935050	1
0.43172680	1
0.43239278	1
0.43266693	1
0.43323154	1
0.43353162	1
0.43495696	1
0.43741076	1
0.43792202	1
0.43876807	1
0.43897880	1
0.44016142	1
0.44054243	1
0.44176837	1
0.44199947	1
0.44225065	1
0.44393700	1
0.44526567	1
0.44768328	1
0.44886466	1
0.44958320	1
0.44964577	1
0.45098931	1
0.45130153	1
0.45171978	1
0.45193949	1
0.45207248	1
0.45308364	1
0.45403336	1
0.45553785	1
0.45708610	1
0.45776426	1
0.45974116	1
0.45988634	1
0.46207124	1
0.46548761	1
0.46582343	1
0.46705365	1
0.46771315	1
0.46820250	1
0.46833768	1
0.46956978	1
0.46979499	1
0.47061667	1
0.47087943	1
0.47167050	1
0.47285029	1
0.47451022	1
0.47631902	1
0.47638878	1
0.47659513	1
0.47736498	1
0.47767107	1
0.47823071	1
0.47829478	1
0.47856512	1
0.47975114	1
0.47988551	1
0.47996555	1
0.48052463	1
0.48387570	1
0.48501563	1
0.48643889	1
0.48658211	1
0.48689244	1
0.48757659	1
0.48779453	1
0.48827737	1
0.48871526	1
0.48875303	1
0.48919941	1
0.48975877	1
0.48984533	1
0.49168860	1
0.49261829	1
0.49540631	1
0.49570998	1
0.49639916	1
0.50055072	1
0.50127389	1
0.50359654	1
0.50438626	1
0.50539844	1
0.50659426	1
0.50780917	1
0.50826439	1
0.50840160	1
0.50883258	1
0.51005357	1
0.51057312	1
0.51198358	1
0.51259789	1
0.51442692	1
0.51471900	1
0.51557674	1
0.51633587	1
0.51799344	1
0.51843765	1
0.51858214	1
0.51922624	1
0.51926581	1
0.52069395	1
0.52148187	1
0.52396676	1
0.52403695	1
0.52731517	1
0.52790389	1
0.52970745	1
0.53143526	1
0.53235506	1
0.53291353	1
0.53430310	1
0.53509300	1
0.53638675	1
0.53688869	1
0.53782079	1
0.53800957	1
0.53994810	1
0.54014796	1
0.54095232	1
0.54192540	1
0.54289552	1
0.54397682	1
0.54563912	1
0.54574782	1
0.54624765	1
0.54631238	1
0.54873502	1
0.54911981	1
0.55039966	1
0.55068865	1
0.55337094	1
0.55547929	1
0.55722775	1
0.55724873	1
0.55751390	1
0.55762514	1
0.55811147	1
0.55855887	1
0.55862380	1
0.55898424	1
0.56039550	1
0.56190288	1
0.56310511	1
0.56399211	1
0.56412150	1
0.56419123	1
0.56442828	1
0.56634294	1
0.56652008	1
0.56667122	1
0.56735680	1
0.56750955	1
0.57021492	1
0.57211045	1
0.57351867	1
0.57422728	1
0.57691954	1
0.57710086	1
0.57748029	1
0.57776109	1
0.57802263	1
0.58014633	1
0.58051453	1
0.58061745	1
0.58173138	1
0.58324635	1
0.58500548	1
0.58559619	1
0.58747137	1
0.58888992	1
0.59010857	1
0.59394251	1
0.59493116	1
0.59551685	1
0.59668583	1
0.59676649	1
0.59742013	1
0.59794029	1
0.60026649	1
0.60047356	1
0.60048170	1
0.60082570	1
0.60114675	1
0.60239623	1
0.60378384	1
0.60433007	1
0.60445644	1
0.60466854	1
0.60570502	1
0.60711854	1
0.60734654	1
0.60784392	1
0.60988598	1
0.61175679	1
0.61245380	1
0.61370090	1
0.61387649	1
0.61482960	1
0.61501770	1
0.61549993	1
0.61701980	1
0.61898296	1
0.61906045	1
0.61965639	1
0.62047796	1
0.62086275	1
0.62109644	1
0.62119932	1
0.62194152	1
0.62243354	1
0.62265273	1
0.62353954	1
0.62382845	1
0.62504122	1
0.62538203	1
0.62574401	1
0.62873414	1
0.62919751	1
0.63041182	1
0.63096211	1
0.63125752	1
0.63159905	1
0.63161118	1
0.63209789	1
0.63210872	1
0.63497384	1
0.63665471	1
0.63768359	1
0.63804199	1
0.63900291	1
0.64014161	1
0.64111697	1
0.64383530	1
0.64465410	1
0.64847146	1
0.64955796	1
0.65192083	1
0.65215053	1
0.65417380	1
0.65629135	1
0.65914341	1
0.66175639	1
0.66501666	1
0.66560736	1
0.66609806	1
0.66823901	1
0.66898937	1
0.67201933	1
0.67311977	1
0.67515649	1
0.67815889	1
0.67848745	1
0.68127810	1
0.68222051	1
0.68353097	1
0.68407920	1
0.68472952	1
0.68830762	1
0.68836898	1
0.69080884	1
0.69159478	1
0.69249654	1
0.69328915	1
0.69394827	1
0.69435230	1
0.69877903	1
0.70031102	1
0.70046961	1
0.70174936	1
0.70181262	1
0.70229455	1
0.70328628	1
0.70330113	1
0.70607610	1
0.70615676	1
0.70716707	1
0.70738549	1
0.70739359	1
0.70841388	1
0.71019904	1
0.71246850	1
0.71303474	1
0.71339127	1
0.71642223	1
0.71663580	1
0.72342224	1
0.72750573	1
0.72861517	1
0.72999819	1
0.73017301	1
0.73051286	1
0.73502349	1
0.73569939	1
0.73570622	1
0.73668697	1
0.73866760	1
0.73996238	1
0.74084248	1
0.74106723	1
0.74154613	1
0.74181231	1
0.74184468	1
0.74320738	1
0.74339039	1
0.74377436	1
0.74379381	1
0.74504383	1
0.74510911	1
0.74514075	1
0.74633489	1
0.74712979	1
0.74843908	1
0.74943850	1
0.74955746	1
0.75147172	1
0.75239798	1
0.75597399	1
0.75602399	1
0.75674213	1
0.75735323	1
0.75773179	1
0.75881744	1
0.76022359	1
0.76096752	1
0.76190453	1
0.76191727	1
0.76208872	1
0.76380454	1
0.76483782	1
0.76523349	1
0.76691014	1
0.76980343	1
0.76983814	1
0.77117554	1
0.77221531	1
0.77302571	1
0.77366426	1
0.77454224	1
0.77459356	1
0.77537408	1
0.77584598	1
0.77623303	1
0.77677503	1
0.77979097	1
0.77997704	1
0.78344395	1
0.78377101	1
0.78618665	1
0.78779498	1
0.79178718	1
0.79269199	1
0.79386457	1
0.79460561	1
0.79475384	1
0.79629814	1
0.79630348	1
0.79650725	1
0.79835955	1
0.80015666	1
0.80048232	1
0.80085011	1
0.80184003	1
0.80375990	1
0.80657189	1
0.80717324	1
0.80756504	1
0.80807760	1
0.80881153	1
0.80926905	1
0.81019527	1
0.81021330	1
0.81028676	1
0.81052206	1
0.81158252	1
0.81173661	1
0.81197476	1
0.81212928	1
0.81233533	1
0.81314814	1
0.81332197	1
0.81356100	1
0.81436307	1
0.81447994	1
0.81482338	1
0.81846185	1
0.81871972	1
0.81952065	1
0.82181627	1
0.82203355	1
0.82208853	1
0.82276840	1
0.82405674	1
0.82434817	1
0.82748734	1
0.82835839	1
0.83097149	1
0.83185827	1
0.83308511	1
0.83313789	1
0.83362612	1
0.83487972	1
0.83642043	1
0.83794410	1
0.83860027	1
0.83914420	1
0.83915173	1
0.84238606	1
0.84295076	1
0.84295165	1
0.84639291	1
0.84837203	1
0.85040085	1
0.85149404	1
0.85340369	1
0.85363976	1
0.85400371	1
0.85417684	1
0.85599033	1
0.85676733	1
0.85696058	1
0.85721348	1
0.85912356	1
0.85972861	1
0.86112838	1
0.86191558	1
0.86266495	1
0.86308212	1
0.86380542	1
0.86410634	1
0.86501070	1
0.86659095	1
0.86869699	1
0.86877307	1
0.86988799	1
0.87029710	1
0.87074449	1
0.87098847	1
0.87288755	1
0.87336513	1
0.87474274	1
0.87577266	1
0.87591325	1
0.87656622	1
0.87979989	1
0.88041544	1
0.88067303	1
0.88128648	1
0.88130155	1
0.88394087	1
0.88446071	1
0.88474232	1
0.88594211	1
0.88611778	1
0.88661608	1
0.88737993	1
0.88799055	1
0.88809895	1
0.88980874	1
0.89117189	1
0.89126280	1
0.89142936	1
0.89170286	1
0.89232612	1
0.89247183	1
0.89319052	1
0.89332553	1
0.89428484	1
0.89595116	1
0.89647278	1
0.89830578	1
0.89882238	1
0.89946286	1
0.89963868	1
0.90037620	1
0.90052753	1
0.90176424	1
0.90230979	1
0.90255415	1
0.90269742	1
0.90602476	1
0.90640635	1
0.90675985	1
0.90790722	1
0.90940199	1
0.90955585	1
0.91441052	1
0.91448301	1
0.91461227	1
0.91920692	1
0.91922512	1
0.91932818	1
0.92020583	1
0.92173592	1
0.92174175	1
0.92231862	1
0.92329429	1
0.92405051	1
0.92467800	1
0.92468668	1
0.92613665	1
0.92751018	1
0.92899140	1
0.92959003	1
0.92986127	1
0.93072739	1
0.93124850	1
0.93361572	1
0.93456801	1
0.93490295	1
0.93787301	1
0.93958148	1
0.94008112	1
0.94031519	1
0.94188525	1
0.94313602	1
0.94545672	1
0.94666186	1
0.94728529	1
0.94817218	1
0.94899422	1
0.94958720	1
0.95089263	1
0.95098724	1
0.95273654	1
0.95440476	1
0.95477574	1
0.95486182	1
0.95502338	1
0.95558441	1
0.95563412	1
0.95708819	1
0.95767974	1
0.95947128	1
0.95963804	1
0.95979784	1
0.96017198	1
0.96029818	1
0.96033944	1
0.96056908	1
0.96176981	1
0.96185692	1
0.96218737	1
0.96299941	1
0.96529341	1
0.96558751	1
0.96566706	1
0.96635367	1
0.96681268	1
0.96686495	1
0.96828217	1
0.97105385	1
0.97477682	1
0.97480047	1
0.97727437	1
0.97817535	1
0.97890264	1
0.97982473	1
0.98077363	1
0.98086384	1
0.98243958	1
0.98294318	1
0.98301373	1
0.98425452	1
0.98449244	1
0.98455059	1
0.98493049	1
0.98513507	1
0.98845279	1
0.98939010	1
0.98957735	1
0.99084541	1
0.99135853	1
0.99158864	1
0.99433637	1
0.99525563	1
0.99528302	1
0.99711164	1
0.99720017	1
0.99942514	1
